Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1245973,-,-,-,40.73,-73.98,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI
2007,3,28,17,30,99
2007,3,28,18,0,21
2007,3,28,18,30,0
2007,3,28,19,0,0
2007,3,28,19,30,0
2007,3,28,20,0,0
2007,3,28,20,30,0
2007,3,28,21,0,0
2007,3,28,21,30,0
2007,3,28,22,0,0
2007,3,28,22,30,0
2007,3,28,23,0,0
2007,3,28,23,30,0
2007,3,29,0,0,0
2007,3,29,0,30,0
2007,3,29,1,0,0
2007,3,29,1,30,0
2007,3,29,2,0,0
2007,3,29,2,30,0
2007,3,29,3,0,0
2007,3,29,3,30,0
2007,3,29,4,0,0
2007,3,29,4,30,0
2007,3,29,5,0,0
2007,3,29,5,30,0
2007,3,29,6,0,22
2007,3,29,6,30,105
2007,3,29,7,0,208
2007,3,29,7,30,316
2007,3,29,8,0,422
2007,3,29,8,30,522
2007,3,29,9,0,614
2007,3,29,9,30,694
2007,3,29,10,0,763
2007,3,29,10,30,817
2007,3,29,11,0,857
2007,3,29,11,30,881
2007,3,29,12,0,889
2007,3,29,12,30,881
2007,3,29,13,0,852
2007,3,29,13,30,812
2007,3,29,14,0,756
2007,3,29,14,30,688
2007,3,29,15,0,608
2007,3,29,15,30,517
2007,3,29,16,0,419
2007,3,29,16,30,316
2007,3,29,17,0,210
2007,3,29,17,30,109
2007,3,29,18,0,26
2007,3,29,18,30,0
2007,3,29,19,0,0
2007,3,29,19,30,0
2007,3,29,20,0,0
2007,3,29,20,30,0
2007,3,29,21,0,0
2007,3,29,21,30,0
2007,3,29,22,0,0
2007,3,29,22,30,0
2007,3,29,23,0,0
2007,3,29,23,30,0
2007,3,30,0,0,0
2007,3,30,0,30,0
2007,3,30,1,0,0
2007,3,30,1,30,0
2007,3,30,2,0,0
2007,3,30,2,30,0
2007,3,30,3,0,0
2007,3,30,3,30,0
2007,3,30,4,0,0
2007,3,30,4,30,0
2007,3,30,5,0,0
2007,3,30,5,30,0
2007,3,30,6,0,23
2007,3,30,6,30,103
2007,3,30,7,0,203
2007,3,30,7,30,309
2007,3,30,8,0,412
2007,3,30,8,30,511
2007,3,30,9,0,514
2007,3,30,9,30,617
2007,3,30,10,0,654
2007,3,30,10,30,684
2007,3,30,11,0,719
2007,3,30,11,30,775
2007,3,30,12,0,781
2007,3,30,12,30,754
2007,3,30,13,0,731
2007,3,30,13,30,693
2007,3,30,14,0,644
2007,3,30,14,30,582
2007,3,30,15,0,515
2007,3,30,15,30,291
2007,3,30,16,0,380
2007,3,30,16,30,231
2007,3,30,17,0,136
2007,3,30,17,30,70
2007,3,30,18,0,17
2007,3,30,18,30,0
2007,3,30,19,0,0
2007,3,30,19,30,0
2007,3,30,20,0,0
2007,3,30,20,30,0
2007,3,30,21,0,0
2007,3,30,21,30,0
2007,3,30,22,0,0
2007,3,30,22,30,0
2007,3,30,23,0,0
2007,3,30,23,30,0
2007,3,31,0,0,0
2007,3,31,0,30,0
2007,3,31,1,0,0
2007,3,31,1,30,0
2007,3,31,2,0,0
2007,3,31,2,30,0
2007,3,31,3,0,0
2007,3,31,3,30,0
2007,3,31,4,0,0
2007,3,31,4,30,0
2007,3,31,5,0,0
2007,3,31,5,30,0
2007,3,31,6,0,13
2007,3,31,6,30,53
2007,3,31,7,0,135
2007,3,31,7,30,208
2007,3,31,8,0,286
2007,3,31,8,30,389
2007,3,31,9,0,486
2007,3,31,9,30,553
2007,3,31,10,0,602
2007,3,31,10,30,616
2007,3,31,11,0,645
2007,3,31,11,30,735
2007,3,31,12,0,717
2007,3,31,12,30,701
2007,3,31,13,0,677
2007,3,31,13,30,782
2007,3,31,14,0,730
2007,3,31,14,30,663
2007,3,31,15,0,585
2007,3,31,15,30,497
2007,3,31,16,0,400
2007,3,31,16,30,299
2007,3,31,17,0,156
2007,3,31,17,30,81
2007,3,31,18,0,20
2007,3,31,18,30,0
2007,3,31,19,0,0
2007,3,31,19,30,0
2007,3,31,20,0,0
2007,3,31,20,30,0
2007,3,31,21,0,0
2007,3,31,21,30,0
2007,3,31,22,0,0
2007,3,31,22,30,0
2007,3,31,23,0,0
2007,3,31,23,30,0
2007,4,1,0,0,0
2007,4,1,0,30,0
2007,4,1,1,0,0
2007,4,1,1,30,0
2007,4,1,2,0,0
2007,4,1,2,30,0
2007,4,1,3,0,0
2007,4,1,3,30,0
2007,4,1,4,0,0
2007,4,1,4,30,0
2007,4,1,5,0,0
2007,4,1,5,30,0
2007,4,1,6,0,8
2007,4,1,6,30,32
2007,4,1,7,0,42
2007,4,1,7,30,100
2007,4,1,8,0,95
2007,4,1,8,30,133
2007,4,1,9,0,163
2007,4,1,9,30,116
2007,4,1,10,0,134
2007,4,1,10,30,146
2007,4,1,11,0,258
2007,4,1,11,30,318
2007,4,1,12,0,380
2007,4,1,12,30,376
2007,4,1,13,0,57
2007,4,1,13,30,173
2007,4,1,14,0,137
2007,4,1,14,30,71
2007,4,1,15,0,148
2007,4,1,15,30,118
2007,4,1,16,0,115
2007,4,1,16,30,65
2007,4,1,17,0,57
2007,4,1,17,30,28
2007,4,1,18,0,6
2007,4,1,18,30,0
2007,4,1,19,0,0
2007,4,1,19,30,0
2007,4,1,20,0,0
2007,4,1,20,30,0
2007,4,1,21,0,0
2007,4,1,21,30,0
2007,4,1,22,0,0
2007,4,1,22,30,0
2007,4,1,23,0,0
2007,4,1,23,30,0
2007,4,2,0,0,0
2007,4,2,0,30,0
2007,4,2,1,0,0
2007,4,2,1,30,0
2007,4,2,2,0,0
2007,4,2,2,30,0
2007,4,2,3,0,0
2007,4,2,3,30,0
2007,4,2,4,0,0
2007,4,2,4,30,0
2007,4,2,5,0,0
2007,4,2,5,30,0
2007,4,2,6,0,25
2007,4,2,6,30,23
2007,4,2,7,0,36
2007,4,2,7,30,46
2007,4,2,8,0,37
2007,4,2,8,30,87
2007,4,2,9,0,93
2007,4,2,9,30,142
2007,4,2,10,0,150
2007,4,2,10,30,175
2007,4,2,11,0,226
2007,4,2,11,30,205
2007,4,2,12,0,255
2007,4,2,12,30,269
2007,4,2,13,0,301
2007,4,2,13,30,286
2007,4,2,14,0,265
2007,4,2,14,30,584
2007,4,2,15,0,513
2007,4,2,15,30,475
2007,4,2,16,0,382
2007,4,2,16,30,285
2007,4,2,17,0,188
2007,4,2,17,30,98
2007,4,2,18,0,24
2007,4,2,18,30,0
2007,4,2,19,0,0
2007,4,2,19,30,0
2007,4,2,20,0,0
2007,4,2,20,30,0
2007,4,2,21,0,0
2007,4,2,21,30,0
2007,4,2,22,0,0
2007,4,2,22,30,0
2007,4,2,23,0,0
2007,4,2,23,30,0
2007,4,3,0,0,0
2007,4,3,0,30,0
2007,4,3,1,0,0
2007,4,3,1,30,0
2007,4,3,2,0,0
2007,4,3,2,30,0
2007,4,3,3,0,0
2007,4,3,3,30,0
2007,4,3,4,0,0
2007,4,3,4,30,0
2007,4,3,5,0,0
2007,4,3,5,30,0
2007,4,3,6,0,26
2007,4,3,6,30,19
2007,4,3,7,0,55
2007,4,3,7,30,67
2007,4,3,8,0,291
2007,4,3,8,30,481
2007,4,3,9,0,571
2007,4,3,9,30,648
2007,4,3,10,0,721
2007,4,3,10,30,772
2007,4,3,11,0,673
2007,4,3,11,30,809
2007,4,3,12,0,848
2007,4,3,12,30,838
2007,4,3,13,0,809
2007,4,3,13,30,768
2007,4,3,14,0,712
2007,4,3,14,30,645
2007,4,3,15,0,484
2007,4,3,15,30,482
2007,4,3,16,0,389
2007,4,3,16,30,293
2007,4,3,17,0,194
2007,4,3,17,30,103
2007,4,3,18,0,27
2007,4,3,18,30,0
2007,4,3,19,0,0
2007,4,3,19,30,0
2007,4,3,20,0,0
2007,4,3,20,30,0
2007,4,3,21,0,0
2007,4,3,21,30,0
2007,4,3,22,0,0
2007,4,3,22,30,0
2007,4,3,23,0,0
2007,4,3,23,30,0
2007,4,4,0,0,0
2007,4,4,0,30,0
2007,4,4,1,0,0
2007,4,4,1,30,0
2007,4,4,2,0,0
2007,4,4,2,30,0
2007,4,4,3,0,0
2007,4,4,3,30,0
2007,4,4,4,0,0
2007,4,4,4,30,0
2007,4,4,5,0,0
2007,4,4,5,30,0
2007,4,4,6,0,1
2007,4,4,6,30,5
2007,4,4,7,0,11
2007,4,4,7,30,17
2007,4,4,8,0,23
2007,4,4,8,30,57
2007,4,4,9,0,55
2007,4,4,9,30,106
2007,4,4,10,0,130
2007,4,4,10,30,107
2007,4,4,11,0,89
2007,4,4,11,30,57
2007,4,4,12,0,53
2007,4,4,12,30,86
2007,4,4,13,0,60
2007,4,4,13,30,41
2007,4,4,14,0,46
2007,4,4,14,30,89
2007,4,4,15,0,34
2007,4,4,15,30,20
2007,4,4,16,0,15
2007,4,4,16,30,37
2007,4,4,17,0,25
2007,4,4,17,30,13
2007,4,4,18,0,3
2007,4,4,18,30,0
2007,4,4,19,0,0
2007,4,4,19,30,0
2007,4,4,20,0,0
2007,4,4,20,30,0
2007,4,4,21,0,0
2007,4,4,21,30,0
2007,4,4,22,0,0
2007,4,4,22,30,0
2007,4,4,23,0,0
2007,4,4,23,30,0
2007,4,5,0,0,0
2007,4,5,0,30,0
2007,4,5,1,0,0
2007,4,5,1,30,0
2007,4,5,2,0,0
2007,4,5,2,30,0
2007,4,5,3,0,0
2007,4,5,3,30,0
2007,4,5,4,0,0
2007,4,5,4,30,0
2007,4,5,5,0,0
2007,4,5,5,30,0
2007,4,5,6,0,3
2007,4,5,6,30,11
2007,4,5,7,0,43
2007,4,5,7,30,41
2007,4,5,8,0,52
2007,4,5,8,30,86
2007,4,5,9,0,217
2007,4,5,9,30,356
2007,4,5,10,0,389
2007,4,5,10,30,821
2007,4,5,11,0,680
2007,4,5,11,30,205
2007,4,5,12,0,215
2007,4,5,12,30,490
2007,4,5,13,0,674
2007,4,5,13,30,422
2007,4,5,14,0,492
2007,4,5,14,30,643
2007,4,5,15,0,290
2007,4,5,15,30,338
2007,4,5,16,0,350
2007,4,5,16,30,97
2007,4,5,17,0,95
2007,4,5,17,30,52
2007,4,5,18,0,16
2007,4,5,18,30,0
2007,4,5,19,0,0
2007,4,5,19,30,0
2007,4,5,20,0,0
2007,4,5,20,30,0
2007,4,5,21,0,0
2007,4,5,21,30,0
2007,4,5,22,0,0
2007,4,5,22,30,0
2007,4,5,23,0,0
2007,4,5,23,30,0
2007,4,6,0,0,0
2007,4,6,0,30,0
2007,4,6,1,0,0
2007,4,6,1,30,0
2007,4,6,2,0,0
2007,4,6,2,30,0
2007,4,6,3,0,0
2007,4,6,3,30,0
2007,4,6,4,0,0
2007,4,6,4,30,0
2007,4,6,5,0,0
2007,4,6,5,30,0
2007,4,6,6,0,44
2007,4,6,6,30,129
2007,4,6,7,0,226
2007,4,6,7,30,132
2007,4,6,8,0,85
2007,4,6,8,30,382
2007,4,6,9,0,371
2007,4,6,9,30,340
2007,4,6,10,0,236
2007,4,6,10,30,645
2007,4,6,11,0,148
2007,4,6,11,30,541
2007,4,6,12,0,256
2007,4,6,12,30,276
2007,4,6,13,0,674
2007,4,6,13,30,294
2007,4,6,14,0,445
2007,4,6,14,30,298
2007,4,6,15,0,300
2007,4,6,15,30,323
2007,4,6,16,0,169
2007,4,6,16,30,51
2007,4,6,17,0,34
2007,4,6,17,30,19
2007,4,6,18,0,5
2007,4,6,18,30,0
2007,4,6,19,0,0
2007,4,6,19,30,0
2007,4,6,20,0,0
2007,4,6,20,30,0
2007,4,6,21,0,0
2007,4,6,21,30,0
2007,4,6,22,0,0
2007,4,6,22,30,0
2007,4,6,23,0,0
2007,4,6,23,30,0
2007,4,7,0,0,0
2007,4,7,0,30,0
2007,4,7,1,0,0
2007,4,7,1,30,0
2007,4,7,2,0,0
2007,4,7,2,30,0
2007,4,7,3,0,0
2007,4,7,3,30,0
2007,4,7,4,0,0
2007,4,7,4,30,0
2007,4,7,5,0,0
2007,4,7,5,30,0
2007,4,7,6,0,30
2007,4,7,6,30,89
2007,4,7,7,0,156
2007,4,7,7,30,206
2007,4,7,8,0,305
2007,4,7,8,30,354
2007,4,7,9,0,406
2007,4,7,9,30,554
2007,4,7,10,0,613
2007,4,7,10,30,675
2007,4,7,11,0,686
2007,4,7,11,30,711
2007,4,7,12,0,778
2007,4,7,12,30,756
2007,4,7,13,0,701
2007,4,7,13,30,721
2007,4,7,14,0,673
2007,4,7,14,30,386
2007,4,7,15,0,474
2007,4,7,15,30,211
2007,4,7,16,0,343
2007,4,7,16,30,245
2007,4,7,17,0,117
2007,4,7,17,30,65
2007,4,7,18,0,21
2007,4,7,18,30,0
2007,4,7,19,0,0
2007,4,7,19,30,0
2007,4,7,20,0,0
2007,4,7,20,30,0
2007,4,7,21,0,0
2007,4,7,21,30,0
2007,4,7,22,0,0
2007,4,7,22,30,0
2007,4,7,23,0,0
2007,4,7,23,30,0
2007,4,8,0,0,0
2007,4,8,0,30,0
2007,4,8,1,0,0
2007,4,8,1,30,0
2007,4,8,2,0,0
2007,4,8,2,30,0
2007,4,8,3,0,0
2007,4,8,3,30,0
2007,4,8,4,0,0
2007,4,8,4,30,0
2007,4,8,5,0,0
2007,4,8,5,30,0
2007,4,8,6,0,54
2007,4,8,6,30,143
2007,4,8,7,0,244
2007,4,8,7,30,348
2007,4,8,8,0,448
2007,4,8,8,30,544
2007,4,8,9,0,580
2007,4,8,9,30,477
2007,4,8,10,0,494
2007,4,8,10,30,397
2007,4,8,11,0,316
2007,4,8,11,30,424
2007,4,8,12,0,690
2007,4,8,12,30,620
2007,4,8,13,0,370
2007,4,8,13,30,176
2007,4,8,14,0,404
2007,4,8,14,30,388
2007,4,8,15,0,463
2007,4,8,15,30,63
2007,4,8,16,0,274
2007,4,8,16,30,234
2007,4,8,17,0,67
2007,4,8,17,30,38
2007,4,8,18,0,13
2007,4,8,18,30,0
2007,4,8,19,0,0
2007,4,8,19,30,0
2007,4,8,20,0,0
2007,4,8,20,30,0
2007,4,8,21,0,0
2007,4,8,21,30,0
2007,4,8,22,0,0
2007,4,8,22,30,0
2007,4,8,23,0,0
2007,4,8,23,30,0
2007,4,9,0,0,0
2007,4,9,0,30,0
2007,4,9,1,0,0
2007,4,9,1,30,0
2007,4,9,2,0,0
2007,4,9,2,30,0
2007,4,9,3,0,0
2007,4,9,3,30,0
2007,4,9,4,0,0
2007,4,9,4,30,0
2007,4,9,5,0,0
2007,4,9,5,30,0
2007,4,9,6,0,60
2007,4,9,6,30,151
2007,4,9,7,0,253
2007,4,9,7,30,358
2007,4,9,8,0,460
2007,4,9,8,30,556
2007,4,9,9,0,645
2007,4,9,9,30,723
2007,4,9,10,0,788
2007,4,9,10,30,840
2007,4,9,11,0,875
2007,4,9,11,30,897
2007,4,9,12,0,901
2007,4,9,12,30,892
2007,4,9,13,0,868
2007,4,9,13,30,828
2007,4,9,14,0,770
2007,4,9,14,30,702
2007,4,9,15,0,620
2007,4,9,15,30,531
2007,4,9,16,0,433
2007,4,9,16,30,331
2007,4,9,17,0,231
2007,4,9,17,30,132
2007,4,9,18,0,47
2007,4,9,18,30,0
2007,4,9,19,0,0
2007,4,9,19,30,0
2007,4,9,20,0,0
2007,4,9,20,30,0
2007,4,9,21,0,0
2007,4,9,21,30,0
2007,4,9,22,0,0
2007,4,9,22,30,0
2007,4,9,23,0,0
2007,4,9,23,30,0
2007,4,10,0,0,0
2007,4,10,0,30,0
2007,4,10,1,0,0
2007,4,10,1,30,0
2007,4,10,2,0,0
2007,4,10,2,30,0
2007,4,10,3,0,0
2007,4,10,3,30,0
2007,4,10,4,0,0
2007,4,10,4,30,0
2007,4,10,5,0,0
2007,4,10,5,30,0
2007,4,10,6,0,59
2007,4,10,6,30,147
2007,4,10,7,0,248
2007,4,10,7,30,351
2007,4,10,8,0,452
2007,4,10,8,30,549
2007,4,10,9,0,637
2007,4,10,9,30,380
2007,4,10,10,0,780
2007,4,10,10,30,833
2007,4,10,11,0,868
2007,4,10,11,30,891
2007,4,10,12,0,896
2007,4,10,12,30,887
2007,4,10,13,0,863
2007,4,10,13,30,823
2007,4,10,14,0,763
2007,4,10,14,30,695
2007,4,10,15,0,613
2007,4,10,15,30,524
2007,4,10,16,0,427
2007,4,10,16,30,326
2007,4,10,17,0,224
2007,4,10,17,30,127
2007,4,10,18,0,44
2007,4,10,18,30,0
2007,4,10,19,0,0
2007,4,10,19,30,0
2007,4,10,20,0,0
2007,4,10,20,30,0
2007,4,10,21,0,0
2007,4,10,21,30,0
2007,4,10,22,0,0
2007,4,10,22,30,0
2007,4,10,23,0,0
2007,4,10,23,30,0
2007,4,11,0,0,0
2007,4,11,0,30,0
2007,4,11,1,0,0
2007,4,11,1,30,0
2007,4,11,2,0,0
2007,4,11,2,30,0
2007,4,11,3,0,0
2007,4,11,3,30,0
2007,4,11,4,0,0
2007,4,11,4,30,0
2007,4,11,5,0,0
2007,4,11,5,30,0
2007,4,11,6,0,62
2007,4,11,6,30,150
2007,4,11,7,0,249
2007,4,11,7,30,351
2007,4,11,8,0,451
2007,4,11,8,30,546
2007,4,11,9,0,631
2007,4,11,9,30,707
2007,4,11,10,0,763
2007,4,11,10,30,813
2007,4,11,11,0,843
2007,4,11,11,30,864
2007,4,11,12,0,865
2007,4,11,12,30,855
2007,4,11,13,0,812
2007,4,11,13,30,772
2007,4,11,14,0,577
2007,4,11,14,30,524
2007,4,11,15,0,315
2007,4,11,15,30,144
2007,4,11,16,0,241
2007,4,11,16,30,94
2007,4,11,17,0,80
2007,4,11,17,30,45
2007,4,11,18,0,15
2007,4,11,18,30,0
2007,4,11,19,0,0
2007,4,11,19,30,0
2007,4,11,20,0,0
2007,4,11,20,30,0
2007,4,11,21,0,0
2007,4,11,21,30,0
2007,4,11,22,0,0
2007,4,11,22,30,0
2007,4,11,23,0,0
2007,4,11,23,30,0
2007,4,12,0,0,0
2007,4,12,0,30,0
2007,4,12,1,0,0
2007,4,12,1,30,0
2007,4,12,2,0,0
2007,4,12,2,30,0
2007,4,12,3,0,0
2007,4,12,3,30,0
2007,4,12,4,0,0
2007,4,12,4,30,0
2007,4,12,5,0,0
2007,4,12,5,30,0
2007,4,12,6,0,22
2007,4,12,6,30,23
2007,4,12,7,0,9
2007,4,12,7,30,14
2007,4,12,8,0,22
2007,4,12,8,30,30
2007,4,12,9,0,60
2007,4,12,9,30,47
2007,4,12,10,0,29
2007,4,12,10,30,119
2007,4,12,11,0,43
2007,4,12,11,30,112
2007,4,12,12,0,113
2007,4,12,12,30,150
2007,4,12,13,0,81
2007,4,12,13,30,119
2007,4,12,14,0,95
2007,4,12,14,30,136
2007,4,12,15,0,93
2007,4,12,15,30,507
2007,4,12,16,0,413
2007,4,12,16,30,315
2007,4,12,17,0,220
2007,4,12,17,30,126
2007,4,12,18,0,47
2007,4,12,18,30,0
2007,4,12,19,0,0
2007,4,12,19,30,0
2007,4,12,20,0,0
2007,4,12,20,30,0
2007,4,12,21,0,0
2007,4,12,21,30,0
2007,4,12,22,0,0
2007,4,12,22,30,0
2007,4,12,23,0,0
2007,4,12,23,30,0
2007,4,13,0,0,0
2007,4,13,0,30,0
2007,4,13,1,0,0
2007,4,13,1,30,0
2007,4,13,2,0,0
2007,4,13,2,30,0
2007,4,13,3,0,0
2007,4,13,3,30,0
2007,4,13,4,0,0
2007,4,13,4,30,0
2007,4,13,5,0,0
2007,4,13,5,30,0
2007,4,13,6,0,25
2007,4,13,6,30,58
2007,4,13,7,0,24
2007,4,13,7,30,93
2007,4,13,8,0,358
2007,4,13,8,30,308
2007,4,13,9,0,572
2007,4,13,9,30,253
2007,4,13,10,0,221
2007,4,13,10,30,179
2007,4,13,11,0,142
2007,4,13,11,30,127
2007,4,13,12,0,375
2007,4,13,12,30,631
2007,4,13,13,0,408
2007,4,13,13,30,310
2007,4,13,14,0,257
2007,4,13,14,30,223
2007,4,13,15,0,136
2007,4,13,15,30,137
2007,4,13,16,0,188
2007,4,13,16,30,103
2007,4,13,17,0,182
2007,4,13,17,30,107
2007,4,13,18,0,41
2007,4,13,18,30,0
2007,4,13,19,0,0
2007,4,13,19,30,0
2007,4,13,20,0,0
2007,4,13,20,30,0
2007,4,13,21,0,0
2007,4,13,21,30,0
2007,4,13,22,0,0
2007,4,13,22,30,0
2007,4,13,23,0,0
2007,4,13,23,30,0
2007,4,14,0,0,0
2007,4,14,0,30,0
2007,4,14,1,0,0
2007,4,14,1,30,0
2007,4,14,2,0,0
2007,4,14,2,30,0
2007,4,14,3,0,0
2007,4,14,3,30,0
2007,4,14,4,0,0
2007,4,14,4,30,0
2007,4,14,5,0,0
2007,4,14,5,30,11
2007,4,14,6,0,78
2007,4,14,6,30,171
2007,4,14,7,0,275
2007,4,14,7,30,379
2007,4,14,8,0,479
2007,4,14,8,30,574
2007,4,14,9,0,659
2007,4,14,9,30,735
2007,4,14,10,0,732
2007,4,14,10,30,783
2007,4,14,11,0,772
2007,4,14,11,30,778
2007,4,14,12,0,816
2007,4,14,12,30,806
2007,4,14,13,0,788
2007,4,14,13,30,750
2007,4,14,14,0,710
2007,4,14,14,30,646
2007,4,14,15,0,455
2007,4,14,15,30,446
2007,4,14,16,0,414
2007,4,14,16,30,319
2007,4,14,17,0,189
2007,4,14,17,30,111
2007,4,14,18,0,42
2007,4,14,18,30,0
2007,4,14,19,0,0
2007,4,14,19,30,0
2007,4,14,20,0,0
2007,4,14,20,30,0
2007,4,14,21,0,0
2007,4,14,21,30,0
2007,4,14,22,0,0
2007,4,14,22,30,0
2007,4,14,23,0,0
2007,4,14,23,30,0
2007,4,15,0,0,0
2007,4,15,0,30,0
2007,4,15,1,0,0
2007,4,15,1,30,0
2007,4,15,2,0,0
2007,4,15,2,30,0
2007,4,15,3,0,0
2007,4,15,3,30,0
2007,4,15,4,0,0
2007,4,15,4,30,0
2007,4,15,5,0,0
2007,4,15,5,30,1
2007,4,15,6,0,9
2007,4,15,6,30,6
2007,4,15,7,0,18
2007,4,15,7,30,16
2007,4,15,8,0,26
2007,4,15,8,30,36
2007,4,15,9,0,49
2007,4,15,9,30,77
2007,4,15,10,0,43
2007,4,15,10,30,106
2007,4,15,11,0,107
2007,4,15,11,30,102
2007,4,15,12,0,149
2007,4,15,12,30,51
2007,4,15,13,0,135
2007,4,15,13,30,106
2007,4,15,14,0,82
2007,4,15,14,30,78
2007,4,15,15,0,78
2007,4,15,15,30,61
2007,4,15,16,0,20
2007,4,15,16,30,5
2007,4,15,17,0,6
2007,4,15,17,30,11
2007,4,15,18,0,3
2007,4,15,18,30,0
2007,4,15,19,0,0
2007,4,15,19,30,0
2007,4,15,20,0,0
2007,4,15,20,30,0
2007,4,15,21,0,0
2007,4,15,21,30,0
2007,4,15,22,0,0
2007,4,15,22,30,0
2007,4,15,23,0,0
2007,4,15,23,30,0
2007,4,16,0,0,0
2007,4,16,0,30,0
2007,4,16,1,0,0
2007,4,16,1,30,0
2007,4,16,2,0,0
2007,4,16,2,30,0
2007,4,16,3,0,0
2007,4,16,3,30,0
2007,4,16,4,0,0
2007,4,16,4,30,0
2007,4,16,5,0,0
2007,4,16,5,30,1
2007,4,16,6,0,11
2007,4,16,6,30,7
2007,4,16,7,0,33
2007,4,16,7,30,43
2007,4,16,8,0,14
2007,4,16,8,30,49
2007,4,16,9,0,149
2007,4,16,9,30,142
2007,4,16,10,0,97
2007,4,16,10,30,268
2007,4,16,11,0,240
2007,4,16,11,30,231
2007,4,16,12,0,221
2007,4,16,12,30,321
2007,4,16,13,0,243
2007,4,16,13,30,211
2007,4,16,14,0,185
2007,4,16,14,30,93
2007,4,16,15,0,126
2007,4,16,15,30,175
2007,4,16,16,0,25
2007,4,16,16,30,13
2007,4,16,17,0,6
2007,4,16,17,30,5
2007,4,16,18,0,2
2007,4,16,18,30,0
2007,4,16,19,0,0
2007,4,16,19,30,0
2007,4,16,20,0,0
2007,4,16,20,30,0
2007,4,16,21,0,0
2007,4,16,21,30,0
2007,4,16,22,0,0
2007,4,16,22,30,0
2007,4,16,23,0,0
2007,4,16,23,30,0
2007,4,17,0,0,0
2007,4,17,0,30,0
2007,4,17,1,0,0
2007,4,17,1,30,0
2007,4,17,2,0,0
2007,4,17,2,30,0
2007,4,17,3,0,0
2007,4,17,3,30,0
2007,4,17,4,0,0
2007,4,17,4,30,0
2007,4,17,5,0,0
2007,4,17,5,30,10
2007,4,17,6,0,61
2007,4,17,6,30,49
2007,4,17,7,0,106
2007,4,17,7,30,292
2007,4,17,8,0,271
2007,4,17,8,30,342
2007,4,17,9,0,471
2007,4,17,9,30,583
2007,4,17,10,0,539
2007,4,17,10,30,417
2007,4,17,11,0,500
2007,4,17,11,30,524
2007,4,17,12,0,628
2007,4,17,12,30,524
2007,4,17,13,0,543
2007,4,17,13,30,243
2007,4,17,14,0,266
2007,4,17,14,30,301
2007,4,17,15,0,329
2007,4,17,15,30,203
2007,4,17,16,0,92
2007,4,17,16,30,164
2007,4,17,17,0,103
2007,4,17,17,30,117
2007,4,17,18,0,50
2007,4,17,18,30,0
2007,4,17,19,0,0
2007,4,17,19,30,0
2007,4,17,20,0,0
2007,4,17,20,30,0
2007,4,17,21,0,0
2007,4,17,21,30,0
2007,4,17,22,0,0
2007,4,17,22,30,0
2007,4,17,23,0,0
2007,4,17,23,30,0
2007,4,18,0,0,0
2007,4,18,0,30,0
2007,4,18,1,0,0
2007,4,18,1,30,0
2007,4,18,2,0,0
2007,4,18,2,30,0
2007,4,18,3,0,0
2007,4,18,3,30,0
2007,4,18,4,0,0
2007,4,18,4,30,0
2007,4,18,5,0,0
2007,4,18,5,30,21
2007,4,18,6,0,93
2007,4,18,6,30,187
2007,4,18,7,0,76
2007,4,18,7,30,93
2007,4,18,8,0,77
2007,4,18,8,30,76
2007,4,18,9,0,143
2007,4,18,9,30,129
2007,4,18,10,0,222
2007,4,18,10,30,206
2007,4,18,11,0,304
2007,4,18,11,30,461
2007,4,18,12,0,198
2007,4,18,12,30,158
2007,4,18,13,0,146
2007,4,18,13,30,210
2007,4,18,14,0,158
2007,4,18,14,30,125
2007,4,18,15,0,70
2007,4,18,15,30,131
2007,4,18,16,0,116
2007,4,18,16,30,51
2007,4,18,17,0,15
2007,4,18,17,30,5
2007,4,18,18,0,2
2007,4,18,18,30,0
2007,4,18,19,0,0
2007,4,18,19,30,0
2007,4,18,20,0,0
2007,4,18,20,30,0
2007,4,18,21,0,0
2007,4,18,21,30,0
2007,4,18,22,0,0
2007,4,18,22,30,0
2007,4,18,23,0,0
2007,4,18,23,30,0
2007,4,19,0,0,0
2007,4,19,0,30,0
2007,4,19,1,0,0
2007,4,19,1,30,0
2007,4,19,2,0,0
2007,4,19,2,30,0
2007,4,19,3,0,0
2007,4,19,3,30,0
2007,4,19,4,0,0
